Linf,K,t0
60.29844007,0.177049632,-1.684087204
53.22316985,0.244320432,-1.117872035
53.06926235,0.261530351,-0.825792208
94.98698821,0.080899354,-2.203724595
55.92147788,0.22320945,-0.942470131
53.75111011,0.195937926,-1.722958376
61.30401423,0.156300422,-1.81216177
56.6776182,0.206614297,-1.313565103
54.55523548,0.25181211,-0.803868479
57.93659536,0.235147184,-0.574059028
52.66870578,0.245811266,-1.097265036
39.60882729,0.68911618,0.276189605
58.35237401,0.152279399,-2.423113822
46.50368265,0.399106627,-0.109744914
57.12544968,0.245786284,-0.714923648
50.90408681,0.282674878,-0.906917617
61.4079529,0.154374663,-1.825274893
53.01397936,0.312300093,-0.381839496
68.05511054,0.096144984,-3.93759473
44.86456113,0.391905146,-0.45266005
46.29344787,0.444591052,-0.024556585
52.70493393,0.285951646,-0.57198869
59.6552195,0.168135702,-1.743414891
59.00640377,0.192041642,-1.362041798
72.26290252,0.134445367,-1.473384294
48.77767333,0.357801391,-0.292601307
49.70760236,0.326191455,-0.621115232
57.59870986,0.225563007,-0.872447563
55.2104902,0.258245344,-0.664317252
58.97686619,0.190423613,-1.548803728
48.34853274,0.410825566,-0.022515603
60.35674818,0.203134883,-1.078887378
48.05610398,0.327448282,-0.641245232
56.03373322,0.272818989,-0.502574727
51.76493977,0.275881596,-0.845804974
48.28613043,0.335409374,-0.432706979
71.80596726,0.131923516,-1.623941735
52.22004935,0.342288837,-0.18978735
60.30543834,0.155117643,-2.044316001
45.91183668,0.417809066,-0.132724715
51.74303454,0.312719358,-0.439248292
65.41510663,0.164476968,-1.22609551
51.03687371,0.299293082,-0.608933952
64.1954782,0.172263432,-1.20487599
60.76458378,0.219415008,-0.644904366
43.53526619,0.422467562,-0.237027619
55.53594988,0.245023631,-0.837544445
56.82788437,0.204399156,-1.126388423
51.3401455,0.286914885,-0.789591143
49.63917299,0.336565952,-0.268484524
61.55646851,0.202077686,-1.010618781
158.6434065,0.033408707,-4.008695266
54.94814654,0.249345454,-0.766638835
49.89360326,0.33469929,-0.427158039
59.32401083,0.192090455,-1.33247552
60.92127335,0.234219372,-0.526538966
43.84927325,0.616746045,0.341474777
38.05498344,0.700476918,0.090974923
61.094243,0.196028215,-1.075587895
57.1937106,0.192011903,-1.491672062
43.77198678,0.587619161,0.344960907
48.12832084,0.383370906,-0.184174399
56.50266972,0.200544335,-1.291070037
60.66220181,0.183748441,-1.473872218
37.00297027,0.898294066,0.475135664
46.70492835,0.396820534,-0.339960868
47.69006089,0.393549591,-0.247511035
49.81714881,0.322960961,-0.50302425
55.70016256,0.222820436,-1.058361802
55.73828249,0.245070018,-0.726512023
60.15629791,0.179194391,-1.523805231
52.04776671,0.23194612,-1.294563744
49.70276502,0.329298814,-0.313139405
241.1345557,0.02283546,-3.252057867
47.89606531,0.434159948,0.013465529
89.84991279,0.078502506,-2.687385427
126.8035731,0.05139028,-2.78041707
65.62927066,0.137485672,-2.00498921
47.65077165,0.32883531,-0.617578565
51.33933436,0.310564542,-0.43469365
66.7785147,0.133170645,-2.144920317
49.84294137,0.386382464,-0.056170934
66.55464672,0.151840423,-1.576816016
