Linf,K,t0
64.98202965,0.092672255,-5.74746677
58.56955902,0.186627687,-0.909500182
62.78915561,0.142661301,-2.714943525
71.35375524,0.086920912,-4.541305356
71.79898552,0.070692252,-7.384084947
71.12951992,0.095873291,-3.611843241
74.36212881,0.067571891,-6.529271609
62.55918129,0.149033648,-1.529347138
59.0613541,0.191279786,-0.57231956
63.22318455,0.161066988,-0.293963874
69.21717133,0.093906454,-4.8817501
71.6437832,0.097288012,-3.111189258
116.7724328,0.028467686,-9.499380766
82.92831692,0.046540627,-9.793407751
70.79825147,0.069325649,-8.046115219
66.64092121,0.101809283,-4.387656602
66.86315006,0.087091615,-7.079724931
96.89034808,0.028100755,-16.07767291
61.96740363,0.138474179,-2.751562906
86.74305747,0.042027679,-11.30828118
74.6868288,0.074506359,-5.671516433
68.82401699,0.092329065,-4.42562053
62.1291438,0.151701337,-1.55121168
68.15704815,0.088659059,-5.159392602
68.79804055,0.111184464,-2.436761846
70.98997807,0.074744163,-7.16859863
61.21652623,0.158977188,-1.823903086
68.06618591,0.091386815,-5.217904583
67.59455062,0.096102753,-4.317909305
64.63260343,0.123549737,-2.660134994
63.76403556,0.125208828,-3.375253937
66.04377685,0.088726655,-6.56394974
71.79381149,0.072016604,-6.910408613
71.16034545,0.067881654,-8.226374971
68.17312535,0.10093564,-3.911523468
64.20528603,0.133389557,-2.334836742
64.00722813,0.11639251,-3.551042497
71.87639953,0.07307313,-6.94518998
65.06711618,0.123937755,-2.926197119
62.24085862,0.172994522,-0.398479495
72.45225744,0.091992763,-3.475667768
58.00240937,0.15654243,-2.773245999
93.82253421,0.031309074,-14.95180482
61.72527182,0.128501979,-3.582179687
65.41504969,0.131243827,-1.878147389
69.08143029,0.097942037,-3.67228698
65.822751,0.118627206,-3.06058111
71.59851674,0.07553483,-6.296596269
64.13927328,0.139908054,-1.500436491
73.24720595,0.078786642,-5.659788089
59.41997538,0.229350372,1.124570727
65.86287071,0.107007829,-3.940088131
64.28881512,0.133728656,-2.173267546
68.18091277,0.088602913,-5.53344482
186.6190981,0.009227798,-23.58569048
82.62054219,0.05300517,-7.985134585
65.10718016,0.102637074,-4.568607542
71.96105794,0.080213136,-5.138623981
61.7245007,0.22114,1.320769581
78.58605714,0.053718336,-9.459000628
65.82167581,0.097916152,-5.219551011
63.14118286,0.158011372,-0.745876624
76.52635642,0.064933737,-6.787695088
67.63637329,0.099759897,-3.734251838
68.93314683,0.070274807,-8.178065975
75.64284662,0.053013244,-10.63908375
68.07459112,0.119268714,-1.835129397
62.90588022,0.151567058,-1.230100587
81.65691989,0.062059282,-6.077625869
62.644655,0.147986456,-1.243004886
64.06915279,0.162316506,-0.073289064
75.10113338,0.059576647,-8.90419908
77.18105325,0.067594104,-6.1947473
71.07185329,0.102576051,-2.632399408
66.28052581,0.100214039,-4.534061162
62.50404383,0.147579882,-2.241156241
70.16012715,0.071549549,-7.882232646
167.8071564,0.014246001,-14.99980717
92.9318783,0.050790623,-5.822974614
70.80393207,0.097863877,-3.190594044
88.44316855,0.052173944,-6.165927601
67.57807938,0.08654778,-5.53936324
69.14118135,0.07637599,-6.558015548
60.25575792,0.166966786,-1.322255257
66.59783559,0.114419756,-2.741664231
76.77760983,0.074004545,-4.903052475
66.35003236,0.113705404,-2.649817854
62.70880725,0.157687877,-0.526920695
63.22338813,0.126137294,-2.847172816
67.74398457,0.093393066,-4.960296217
93.92614313,0.046813398,-7.016508813
78.40307208,0.044920061,-12.67367061
74.5568461,0.08334512,-4.174351705
64.12215322,0.141422345,-1.125784129
73.01235961,0.078952181,-5.214765962
73.64711835,0.060253425,-8.506166359
65.80644674,0.144736728,-0.680361961
80.97545741,0.050277675,-9.66350014
60.5255806,0.207932746,0.432722838
72.25098634,0.092263018,-3.485305658
67.70646819,0.08451547,-6.282962556
75.71532396,0.067156577,-6.875211364
75.77399333,0.070088345,-5.663131769
70.33919574,0.079463527,-6.135361065
73.19118854,0.066445401,-7.379113766
66.94266818,0.10308872,-3.674126614
61.61377103,0.140688881,-2.406188704
59.39726078,0.172877182,-1.375941026
66.36142924,0.10140134,-3.644837284
79.60073282,0.068617339,-5.043441249
62.86448858,0.12792606,-2.712552203
69.18903193,0.117367066,-1.769056666
68.19483826,0.079435366,-6.547687091
80.11894468,0.047623663,-10.62866939
100.7921542,0.036304402,-9.166281092
65.17457759,0.112582224,-3.080043479
62.26376872,0.133795537,-2.259757885
71.69116805,0.093120101,-3.643297328
69.26371386,0.104430869,-2.831651902
61.74430076,0.119124303,-4.11606681
68.04413061,0.129135695,-1.173851204
57.62999827,0.237256147,0.512545313
62.7248851,0.149462753,-1.242418952
68.52998631,0.092787162,-4.606650039
59.54439021,0.220172032,0.51475915
61.29667256,0.1736216,-0.482299455
80.79853433,0.04407668,-11.53479884
66.77246352,0.106612721,-3.356885504
68.32918756,0.101562318,-3.960154701
67.77180702,0.09240272,-5.129598219
68.69860013,0.081140685,-6.353642958
67.18138922,0.112524035,-2.552326317
79.41930931,0.047558503,-11.3457474
73.96595295,0.083630738,-4.643534425
56.16386837,0.290789168,1.594207508
70.21161805,0.087323659,-4.82554183
95.39255744,0.03639066,-10.68395174
71.20769893,0.098933304,-3.497475906
62.26376872,0.133795537,-2.259757885
57.67249262,0.212635064,-0.380943938
82.32719644,0.043925829,-11.42077495
63.75622465,0.116185372,-3.335025746
88.70352292,0.048574376,-7.642731982
70.33731316,0.068725201,-8.162433467
65.26827259,0.10724334,-4.519797836
65.73275103,0.091332665,-6.401634953
58.58839021,0.20526318,0.018987116
64.14843491,0.147927652,-0.897022272
179.3270881,0.013697903,-14.27805457
74.00501806,0.056771078,-9.766787607
73.56610269,0.069932696,-6.438552515
67.97510803,0.117592417,-1.753368104
70.96566613,0.071471387,-7.251628126
70.35463121,0.070606604,-8.023969469
130.7840301,0.021224457,-12.93949657
64.5354964,0.140998186,-1.596011649
125.1196137,0.015883704,-22.4718266
70.90797718,0.062660466,-9.753129046
78.06240219,0.07073997,-5.110570817
207.538015,0.011456729,-14.16526635
68.11590354,0.116239999,-2.363855528
67.07503233,0.11754301,-2.349950828
65.50379993,0.134219089,-1.892606887
69.81953174,0.089286513,-4.305930355
58.56955902,0.186627687,-0.909500182
68.46361291,0.098628885,-3.995432702
73.92630598,0.083998552,-4.447100869
60.95044355,0.191403722,-0.274427045
69.45775405,0.114787173,-1.658165258
64.84423466,0.11626818,-3.387944319
62.34193925,0.147662159,-1.688269836
67.27348089,0.094244689,-5.084709052
100.924331,0.033910076,-10.32732785
67.53130289,0.087531525,-5.509737034
67.67006884,0.090854143,-5.567344968
69.84097038,0.088111762,-4.906349771
62.74141318,0.102503097,-5.745477936
63.08344919,0.142172156,-1.961917543
66.07668984,0.115083252,-3.191232781
131.8858827,0.018822544,-15.94990929
69.42496845,0.092099562,-4.249893386
68.74375955,0.120088631,-1.57063645
67.21282302,0.108456862,-2.978412506
55.93844176,0.229812106,-0.188818366
77.2751974,0.071520698,-5.387644187
66.43255429,0.138587838,-0.850228814
67.1936971,0.095790167,-4.400920075
63.37135204,0.117293488,-4.067267132
62.91162066,0.111909559,-4.130943676
76.56170943,0.058842565,-8.03054151
66.35802453,0.135982862,-1.571786938
65.48092467,0.116747006,-2.642386367
107.8953059,0.035141765,-7.90890267
71.64370995,0.06177338,-9.490357125
60.83957874,0.186246706,-0.37596214
77.28813462,0.057515407,-8.364809846
81.29889485,0.06667738,-5.063954633
73.38162767,0.066395707,-7.229874485
337.1535307,0.007339428,-12.31174903
67.55149417,0.115704323,-2.603472609
122.6404666,0.030306963,-8.037197874
93.69216499,0.046694346,-7.030353974
61.9927999,0.134702134,-2.917876487
69.21231387,0.090163622,-4.410368592
71.75693505,0.102100982,-2.281808406
68.50994382,0.094448988,-4.666897955
70.80679507,0.089212088,-4.281095231
68.95742937,0.100119806,-3.826831776
61.84867126,0.162329485,-0.772598964
62.03085,0.161970327,-0.820750617
67.6162299,0.107332197,-3.159060406
72.7333618,0.093553767,-3.330691114
58.9530246,0.18427787,-1.315888849
76.77760983,0.074004545,-4.903052475
78.56286538,0.048061821,-11.78305957
174.6463854,0.014989456,-12.55773761
71.48993259,0.070484424,-7.407830803
61.61377103,0.140688881,-2.406188704
480.8800753,0.004618696,-14.38344613
69.21231387,0.090163622,-4.410368592
71.75693505,0.102100982,-2.281808406
68.50994382,0.094448988,-4.666897955
63.51797747,0.152700948,-1.102148203
58.98210467,0.166071328,-2.06841342
57.23779285,0.275319927,0.963622877
88.94604608,0.040910055,-11.08418893
61.28309466,0.168598198,-0.673345967
74.15410583,0.059226993,-8.983518326
64.66598878,0.142645662,-1.255436289
119.6388285,0.021858292,-14.55586856
62.84541512,0.135020191,-3.12638889
74.62580068,0.073431609,-5.693324796
60.97884199,0.148818154,-1.691254088
68.20618146,0.083855551,-5.985520912
63.3252985,0.134880467,-3.096611515
106.9064695,0.025353395,-14.66091183
61.11269827,0.162417733,-1.093706383
70.30683885,0.079978895,-5.640871812
66.63178959,0.111860861,-3.455500093
64.5226576,0.135223057,-2.093606567
66.08228877,0.103715783,-4.47165849
88.96130509,0.053980069,-5.712649046
223.5611724,0.011833439,-12.25307542
172.7220593,0.014177453,-14.14945548
63.92359865,0.114686802,-3.731834101
64.58766186,0.122558193,-2.782069096
65.85519798,0.10213973,-4.089686489
62.55074504,0.121657156,-3.351692076
69.65849597,0.073823709,-7.558682984
64.19945921,0.128410019,-2.376105175
59.92174903,0.153823634,-2.565433171
72.45624163,0.063069812,-9.078965706
125.0162992,0.02717283,-9.331842671
60.49662307,0.16267714,-1.456002476
64.62958255,0.122748335,-2.75200525
61.86380425,0.151832914,-2.043849348
68.27933147,0.076588164,-7.868928032
65.92592393,0.114329528,-3.098080853
65.95976932,0.107249778,-3.743532401
75.54287342,0.065757072,-7.14164363
63.3252985,0.134880467,-3.096611515
60.52666508,0.150918694,-1.800614387
72.7093253,0.078603326,-5.457342439
63.46075974,0.169323988,-0.243243069
63.40577175,0.1191529,-3.123654557
66.34801911,0.085435432,-6.111604151
88.44316855,0.052173944,-6.165927601
60.74000921,0.17303081,-0.999423852
62.77398579,0.129238979,-3.068306459
98.80211386,0.029482004,-14.82826371
66.89700073,0.092356171,-5.425268185
67.64579462,0.076853381,-7.951295603
59.92521329,0.148570118,-2.098578869
69.44911286,0.087803122,-5.004780292
64.53003214,0.122919489,-3.13666678
58.61275447,0.18984474,-0.716531008
80.27638042,0.064984853,-5.898614217
97.21056712,0.042222755,-7.152376855
118.2004483,0.025093162,-12.39395555
80.79211111,0.059741607,-6.336100066
69.57373922,0.081990864,-5.684778987
71.61974318,0.083697832,-5.104696557
61.36434533,0.161160268,-1.256574531
78.29519699,0.045965094,-12.45586376
92.70015402,0.029776717,-16.06167092
68.80023635,0.099378809,-4.440480429
102.9646441,0.044954222,-5.153343599
60.4763039,0.205279037,0.365243906
62.68857965,0.131175499,-2.796526475
64.00799622,0.11703081,-4.232973058
73.6587939,0.073244181,-5.94239268
65.55216773,0.12585748,-2.167227219
86.47193306,0.052197331,-6.980096638
67.33667413,0.097024733,-4.126606783
61.43927221,0.162569733,-1.130588656
94.86271064,0.044070631,-8.123429523
63.25652287,0.104623946,-4.974428018
62.5503895,0.15545407,-1.65031385
80.01473391,0.052403773,-8.692493704
62.60787954,0.152958146,-1.203825028
69.96215179,0.105194589,-2.819898056
220.7713652,0.011967421,-11.85061371
62.68445962,0.132859215,-2.822609485
59.50196706,0.169593449,-1.288218501
94.68350761,0.041308093,-8.629502602
73.46384331,0.069490886,-6.531373897
228.7007761,0.007724358,-22.57992377
63.94394834,0.148145166,-1.031261507
66.87449725,0.097015804,-4.926306172
65.65230664,0.124776497,-2.399613736
66.97579834,0.10028982,-4.263653266
67.52955508,0.10455903,-3.553632336
68.50168011,0.110045827,-2.707962241
66.36904644,0.100784416,-4.736920871
65.85604645,0.12190278,-2.401401252
71.33843719,0.081932183,-4.950364969
65.40446537,0.12519939,-2.406482913
68.05567646,0.095956977,-4.515473808
73.77762654,0.076095364,-5.071556618
60.69469616,0.15804281,-1.741966352
108.4740147,0.038745415,-6.574272168
74.59810523,0.05108818,-12.1637986
70.23258327,0.089464063,-4.616910758
62.80608154,0.138944853,-2.001554963
82.44091647,0.056757597,-7.032137249
75.22599902,0.066097841,-7.091790726
63.05641577,0.130871215,-3.070767098
54.32656104,0.383786214,2.339694757
119.5669853,0.022120458,-14.6924176
74.36212881,0.067571891,-6.529271609
57.36139764,0.229204251,0.142616276
76.88742369,0.055207296,-9.195029306
65.8394976,0.105147205,-3.893007845
70.15200456,0.082748373,-5.566304642
61.86641784,0.151834517,-1.963036738
68.20234452,0.086305759,-5.661260866
65.87144265,0.090062152,-7.0651569
80.55706557,0.046751944,-11.03141501
69.0487186,0.081171297,-5.8581133
67.45861364,0.104533288,-3.835330041
62.09060188,0.137146596,-2.557647939
72.43584046,0.087492389,-4.214451483
70.75513687,0.073158096,-7.342481065
194.7839641,0.007825264,-28.14912456
64.99433268,0.117359196,-3.202511523
192.8819202,0.011660884,-16.43637077
62.71076291,0.134739374,-2.025605763
72.79600132,0.073709867,-6.376270603
74.49104728,0.069393376,-6.487195483
78.72268463,0.051433809,-9.724952528
109.9969934,0.034712049,-8.006347497
73.92340675,0.0862149,-3.994195678
60.46713725,0.152128498,-2.545350295
79.94842695,0.05480618,-8.562138264
69.99522754,0.080836254,-5.5303524
60.67081111,0.143542697,-2.867885147
81.60002766,0.047705905,-9.834534439
81.80552753,0.047489473,-10.40193951
79.33371592,0.057139758,-7.939180071
66.39950607,0.111554299,-3.115380093
67.44315131,0.113031339,-2.971930159
108.8865314,0.026393591,-13.55774649
64.58766186,0.122558193,-2.782069096
68.42090968,0.081108574,-6.495844751
67.6615906,0.115107248,-2.316348224
63.45216214,0.124763877,-2.831169559
66.99274008,0.114592499,-2.711065673
60.74000921,0.17303081,-0.999423852
70.09744044,0.069581352,-7.825347027
82.14983552,0.066943516,-5.07904578
65.33629793,0.129656427,-2.037569128
61.72483699,0.161364011,-1.632639014
69.55616468,0.105466967,-2.784359812
61.80297071,0.153784707,-1.280458995
65.73010736,0.101059833,-4.826487968
143.8638059,0.015618161,-17.07184311
68.82739881,0.071659719,-8.217282192
70.06967541,0.091681407,-3.999323513
